🔒 Row ID,usuario_email,admin_acesso,nome,preco_venda,rendimento_receita,ticket_medio,ticket_medio copy,preco_medio,custo_total_receita,cmv,cmv_porcentagem,cmv_porcentagem copy copy,t_cmv,produto_p_pedido,despesa_variavel,margem_cont,margem_cont_porcentagem,t_margem_cont,t_margem_cont copy,R_margem_cliente,R_margem_cliente_a,R_margem_media,R_margem_media_cliente,custo_subproduto,status,preco_venda copy,preco_venda copy cli,preco_venda_status_ativo,if_margem_media,if_margem_media_cli,if_margem_media_ativo,if_margem_media_ativo_cli,R_margem_media copy,R_margem_media copy copy,margem_cont_porcentagem_ativo,cmv_porcentagem_ativo,cmv_porcentagem_ativo copy
wzLj6Gs-TOKzB4RqPwUNFg,damiaodoces@gmail.com,Admin,Hot Dog Catupiry,"22,9",1,44,"144,32","33,8664516129","6,74","6,74","29,4323144105","34,3277773256","R$ 6,74 (29,43%)","1,2992208485",5,"15,015","65,5676855895","R$ 15,02 (65,57%)","R$ 15,02 (65,57%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
3L7XfU5.S2SpwBmo89rXoQ,damiaodoces@gmail.com,Admin,Hot Dog Queijo Minas,"19,9",1,44,"144,32","33,8664516129","5,74","5,74","28,8442211055","34,3277773256","R$ 5,74 (28,84%)","1,2992208485",5,"13,165","66,1557788945","R$ 13,17 (66,16%)","R$ 13,17 (66,16%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
98V3mge9TaGTnRtfzWkv4g,damiaodoces@gmail.com,Admin,Hot Dog Barbecue,"17,9",1,44,"144,32","33,8664516129","5,24","5,24","29,2737430168","34,3277773256","R$ 5,24 (29,27%)","1,2992208485",5,"11,765","65,7262569832","R$ 11,77 (65,73%)","R$ 11,77 (65,73%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
kiwer2xVRlaooqRWxJpcDg,maurodutra38@gmail.com,Admin,X tudo ,"39,9",1,44,"144,32","33,8664516129","15,8538","15,8538","39,7338345865","34,3277773256","R$ 15,85 (39,73%)","1,2992208485",5,"22,0512","55,2661654135","R$ 22,05 (55,27%)","R$ 22,05 (55,27%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
dvjQxz1YSgW1OlrcQt36ug,climassushi1@gmail.com,Admin,Yakisoba de Carne - Médio,"26,9",1,44,"144,32","33,8664516129",,,,"34,3277773256", (),"1,2992208485",5,"25,555",95,"R$ 25,56 (95,00%)",,"636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
10pyI9wpTeuBWL5CeBj.Cw,erickcaiasantana@gmail.com,Admin,"Parmegiana Filé de Frango
","36,9",1,44,"144,32","33,8664516129","10,125","10,125","27,4390243902","34,3277773256","R$ 10,13 (27,44%)","1,2992208485",5,"24,93","67,5609756098","R$ 24,93 (67,56%)","R$ 24,93 (67,56%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
p4XqTnObTzStnKTxRKgmaw,novagestao2b@gmail.com,Admin,Almôndegas com Spaguetti ,"33,99",1,44,"144,32","33,8664516129","10,7038","10,7038","31,4910267726","34,3277773256","R$ 10,70 (31,49%)","1,2992208485",5,"21,5867","63,5089732274","R$ 21,59 (63,51%)","R$ 21,59 (63,51%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
9eb-wXCLSKGhOehcNWbecg,novagestao2b@gmail.com,Admin,Filé a Parmegiana de Frango,"45,99",1,44,"144,32","33,8664516129","13,5099333333","13,5099333333","29,3758063347","34,3277773256","R$ 13,51 (29,38%)","1,2992208485",5,"30,1805666667","65,6241936653","R$ 30,18 (65,62%)","R$ 30,18 (65,62%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697","4,6539",,,,,,,,,,,,,
RFL-rUD0Q3K5.U8Nndu9SA,novagestao2b@gmail.com,Admin,Panqueca de Carne com Salada fresca,"33,99",1,44,"144,32","33,8664516129","14,12501","14,12501","41,5563695204","34,3277773256","R$ 14,13 (41,56%)","1,2992208485",5,"18,16549","53,4436304796","R$ 18,17 (53,44%)","R$ 18,17 (53,44%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
2EOM-g1mQbm1.xPEeUDNIA,novagestao2b@gmail.com,Admin,Pernil com salada de maionese,"34,99",1,44,"144,32","33,8664516129","11,021","11,021","31,4975707345","34,3277773256","R$ 11,02 (31,50%)","1,2992208485",5,"22,2195","63,5024292655","R$ 22,22 (63,50%)","R$ 22,22 (63,50%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
MJpoq5iVTWGbJ75b8Fg73w,novagestao2b@gmail.com,Admin,Brutinho,"34,99",1,44,"144,32","33,8664516129","13,5177583333","13,5177583333","38,6332047252","34,3277773256","R$ 13,52 (38,63%)","1,2992208485",5,"19,7227416667","56,3667952748","R$ 19,72 (56,37%)","R$ 19,72 (56,37%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
zoJUFnW5R0OPt81BzFY0cw,novagestao2b@gmail.com,Admin,Batata frita com cheddar e bacon,"69,99",1,44,"144,32","33,8664516129","25,1497","25,1497","35,9332761823","34,3277773256","R$ 25,15 (35,93%)","1,2992208485",5,"41,3408","59,0667238177","R$ 41,34 (59,07%)","R$ 41,34 (59,07%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
OTKUI653Th2HOI6ZPTOiug,novagestao2b@gmail.com,Admin,Gurjão de frango com fritas,"65,99",1,44,"144,32","33,8664516129","16,5682555556","16,5682555556","25,1072216329","34,3277773256","R$ 16,57 (25,11%)","1,2992208485",5,"46,1222444444","69,8927783671","R$ 46,12 (69,89%)","R$ 46,12 (69,89%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
KDF.XX74Tnir2Vt3xJ4zwA,novagestao2b@gmail.com,Admin,Frango a passarinho com fritas gratinadas,"59,99",1,44,"144,32","33,8664516129","17,7084777778","17,7084777778","29,5190494712","34,3277773256","R$ 17,71 (29,52%)","1,2992208485",5,"39,2820222222","65,4809505288","R$ 39,28 (65,48%)","R$ 39,28 (65,48%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
vkUQjs.gTeaKSJ1AXuOFcw,novagestao2b@gmail.com,Admin,Costela bovina desfiada com aipim frito,"78,99",1,44,"144,32","33,8664516129","21,6932941176","21,6932941176","27,4633423442","34,3277773256","R$ 21,69 (27,46%)","1,2992208485",5,"53,3472058824","67,5366576558","R$ 53,35 (67,54%)","R$ 53,35 (67,54%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
TFiZPPpdQKS8Bz74.0GJbw,novagestao2b@gmail.com,Admin,Pernil 2b,"55,99",1,44,"144,32","33,8664516129","12,6208","12,6208","22,5411680657","34,3277773256","R$ 12,62 (22,54%)","1,2992208485",5,"40,5697","72,4588319343","R$ 40,57 (72,46%)","R$ 40,57 (72,46%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
b0MYy9KMSQK2TrQPTBO4wA,novagestao2b@gmail.com,Admin,Tábua de picanha argentina (4 pessoas),"195,99",1,44,"144,32","33,8664516129","52,9666527778","52,9666527778","27,0251812734","34,3277773256","R$ 52,97 (27,03%)","1,2992208485",5,"133,2238472222","67,9748187266","R$ 133,22 (67,97%)","R$ 133,22 (67,97%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
WdSb1QUtQWuF2Q.RWpykUw,novagestao2b@gmail.com,Admin,tábua de filé mignon (4 pessoas),"125,99",1,44,"144,32","33,8664516129","31,9932777778","31,9932777778","25,3935056574","34,3277773256","R$ 31,99 (25,39%)","1,2992208485",5,"87,6972222222","69,6064943426","R$ 87,70 (69,61%)","R$ 87,70 (69,61%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
nl5QJiJSQ6Ggpvmig5Cxlg,novagestao2b@gmail.com,Admin,Super petisco 2b,"165,99",1,44,"144,32","33,8664516129","24,0789","24,0789","14,5062353154","34,3277773256","R$ 24,08 (14,51%)","1,2992208485",5,"133,6116","80,4937646846","R$ 133,61 (80,49%)","R$ 133,61 (80,49%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
6OMQIA1JRky0ZoreRMvcWg,novagestao2b@gmail.com,Admin,"Frango crocante,calabresa e fritas","84,99",1,44,"144,32","33,8664516129","21,3741111111","21,3741111111","25,1489717745","34,3277773256","R$ 21,37 (25,15%)","1,2992208485",5,"59,3663888889","69,8510282255","R$ 59,37 (69,85%)","R$ 59,37 (69,85%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
N-QqIxLsTzuYQJra9whv3g,novagestao2b@gmail.com,Admin,Carne seca com aipim,"78,99",1,44,"144,32","33,8664516129","15,102425","15,102425","19,1194138499","34,3277773256","R$ 15,10 (19,12%)","1,2992208485",5,"59,938075","75,8805861501","R$ 59,94 (75,88%)","R$ 59,94 (75,88%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
SKUB00vLQ3GPI-U42TgkBA,novagestao2b@gmail.com,Admin,Linguiça defumada com pão de alho,"58,99",1,44,"144,32","33,8664516129","13,93","13,93","23,6141718935","34,3277773256","R$ 13,93 (23,61%)","1,2992208485",5,"42,1105","71,3858281065","R$ 42,11 (71,39%)","R$ 42,11 (71,39%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
9uz3KhWeTlmlHiTQjLhWzg,novagestao2b@gmail.com,Admin,Costelinha barbecue com batata gratinada,"79,99",1,44,"144,32","33,8664516129","19,9359377778","19,9359377778","24,9230376019","34,3277773256","R$ 19,94 (24,92%)","1,2992208485",5,"56,0545622222","70,0769623981","R$ 56,05 (70,08%)","R$ 56,05 (70,08%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
JC2T15hNRveU-ktZleiHbQ,novagestao2b@gmail.com,Admin,Sanduiche de corte angus com abacaxi,"43,99",1,44,"144,32","33,8664516129","17,0897","17,0897","38,8490566038","34,3277773256","R$ 17,09 (38,85%)","1,2992208485",5,"24,7008","56,1509433962","R$ 24,70 (56,15%)","R$ 24,70 (56,15%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
tw3qeCi9Q.iZFS103760-Q,novagestao2b@gmail.com,Admin,Sanduiche de costela bovina,"43,99",1,44,"144,32","33,8664516129","16,2353705882","16,2353705882","36,9069574636","34,3277773256","R$ 16,24 (36,91%)","1,2992208485",5,"25,5551294118","58,0930425364","R$ 25,56 (58,09%)","R$ 25,56 (58,09%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
N4bjqwDkT.C.sAs1id9WtA,novagestao2b@gmail.com,Admin,Sanduiche orgânico com filé de frango,"34,99",1,44,"144,32","33,8664516129","13,8529","13,8529","39,5910260074","34,3277773256","R$ 13,85 (39,59%)","1,2992208485",5,"19,3876","55,4089739926","R$ 19,39 (55,41%)","R$ 19,39 (55,41%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
5GHJ7dSCSOyTEMkm1A9s3w,novagestao2b@gmail.com,Admin,Carne moída com ovo frito,"29,99",1,44,"144,32","33,8664516129","10,17551","10,17551","33,9296765589","34,3277773256","R$ 10,18 (33,93%)","1,2992208485",5,"18,31499","61,0703234411","R$ 18,31 (61,07%)","R$ 18,31 (61,07%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697","4,77135",,,,,,,,,,,,,
lyDayYXOT7WbotOb-4M.hQ,novagestao2b@gmail.com,Admin,Gnocchi a bolonhesa,"43,99",1,44,"144,32","33,8664516129","12,56327","12,56327","28,5593771312","34,3277773256","R$ 12,56 (28,56%)","1,2992208485",5,"29,22723","66,4406228688","R$ 29,23 (66,44%)","R$ 29,23 (66,44%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
yxLWUV4NT-SK-EMenJx0UQ,novagestao2b@gmail.com,Admin,Strogonoff de frango com arroz e batata palha,"29,99",1,44,"144,32","33,8664516129","9,8552","9,8552","32,8616205402","34,3277773256","R$ 9,86 (32,86%)","1,2992208485",5,"18,6353","62,1383794598","R$ 18,64 (62,14%)","R$ 18,64 (62,14%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
qKkCC7JwTnCk8wph9pb44w,novagestao2b@gmail.com,Admin,Contra filé grill,"49,99",1,44,"144,32","33,8664516129","14,8531","14,8531","29,7121424285","34,3277773256","R$ 14,85 (29,71%)","1,2992208485",5,"32,6374","65,2878575715","R$ 32,64 (65,29%)","R$ 32,64 (65,29%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
Xbs5uBfMQomdQ4eD8uioTQ,novagestao2b@gmail.com,Admin,Filé de linguado,"49,99",1,44,"144,32","33,8664516129","14,6144","14,6144","29,2346469294","34,3277773256","R$ 14,61 (29,23%)","1,2992208485",5,"32,8761","65,7653530706","R$ 32,88 (65,77%)","R$ 32,88 (65,77%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
Xw04zwKrRA63VIdDc4.cQw,novagestao2b@gmail.com,Admin,Filé de frango grelhado,"39,99",1,44,"144,32","33,8664516129","9,7875","9,7875","24,4748687172","34,3277773256","R$ 9,79 (24,47%)","1,2992208485",5,"28,203","70,5251312828","R$ 28,20 (70,53%)","R$ 28,20 (70,53%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
eSK8Hou8SCOfr0k9UUiKQw,novagestao2b@gmail.com,Admin,Hamburguer vegano,"39,99",1,44,"144,32","33,8664516129","11,570675","11,570675","28,9339209802","34,3277773256","R$ 11,57 (28,93%)","1,2992208485",5,"26,419825","66,0660790198","R$ 26,42 (66,07%)","R$ 26,42 (66,07%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
P2NEKAGRRQiclGAlUyePJA,novagestao2b@gmail.com,Admin,Parmegiana de carne,"55,99",1,44,"144,32","33,8664516129","18,1927533333","18,1927533333","32,4928618206","34,3277773256","R$ 18,19 (32,49%)","1,2992208485",5,"34,9977466667","62,5071381794","R$ 35,00 (62,51%)","R$ 35,00 (62,51%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697","10,6974",,,,,,,,,,,,,
iIJve5IyTiGDB3C-zONHLQ,novagestao2b@gmail.com,Admin,Parmegiana de frango,"46,99",1,44,"144,32","33,8664516129","12,1492533333","12,1492533333","25,8549762361","34,3277773256","R$ 12,15 (25,85%)","1,2992208485",5,"32,4912466667","69,1450237639","R$ 32,49 (69,15%)","R$ 32,49 (69,15%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697","4,6539",,,,,,,,,,,,,
1BH2Vrd-SH-1z.NSrdLi8A,novagestao2b@gmail.com,Admin,Maminha assada com molho madeira,"45,99",1,44,"144,32","33,8664516129","15,4309","15,4309","33,5527288541","34,3277773256","R$ 15,43 (33,55%)","1,2992208485",5,"28,2596","61,4472711459","R$ 28,26 (61,45%)","R$ 28,26 (61,45%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
HwTjWpjvR3yEsc.GuAT6TQ,novagestao2b@gmail.com,Admin,Moqueca de peixe,"45,99",,44,"144,32","33,8664516129",,,,"34,3277773256", (),"1,2992208485",5,"43,6905",95,"R$ 43,69 (95,00%)",,"636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
BL-IRFVvTASkXK3WIDJPeA,novagestao2b@gmail.com,Admin,Filé de linguado grelhado,"45,99",1,44,"144,32","33,8664516129","12,578","12,578","27,3494237878","34,3277773256","R$ 12,58 (27,35%)","1,2992208485",5,"31,1125","67,6505762122","R$ 31,11 (67,65%)","R$ 31,11 (67,65%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
a.6vUiABATBurkEaj.lmarA,novagestao2b@gmail.com,Admin,Filé de linguado a milanesa,"46,99",1,44,"144,32","33,8664516129","11,673","11,673","24,8414556289","34,3277773256","R$ 11,67 (24,84%)","1,2992208485",5,"32,9675","70,1585443711","R$ 32,97 (70,16%)","R$ 32,97 (70,16%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
3tYDIo4yRzu1Am3F8BlglA,novagestao2b@gmail.com,Admin,Pernil com salada de maionese,"34,99",1,44,"144,32","33,8664516129","8,121","8,121","23,2094884253","34,3277773256","R$ 8,12 (23,21%)","1,2992208485",5,"25,1195","71,7905115747","R$ 25,12 (71,79%)","R$ 25,12 (71,79%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
q-uPF4FASnCsUQKveRfNmg,novagestao2b@gmail.com,Admin,Mini feijoada,"39,99",1,44,"144,32","33,8664516129","11,5329","11,5329","28,839459865","34,3277773256","R$ 11,53 (28,84%)","1,2992208485",5,"26,4576","66,160540135","R$ 26,46 (66,16%)","R$ 26,46 (66,16%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
LLBJWJHQTKeqoHCclopmuQ,novagestao2b@gmail.com,Admin,Calabresa acebolada com ovo frito,"34,99",1,44,"144,32","33,8664516129","9,828","9,828","28,08802515","34,3277773256","R$ 9,83 (28,09%)","1,2992208485",5,"23,4125","66,91197485","R$ 23,41 (66,91%)","R$ 23,41 (66,91%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
bz2cW.QdQ4av.b3JaxXhcQ,novagestao2b@gmail.com,Admin,Isca de frango com salada de maionese,"34,99",1,44,"144,32","33,8664516129","9,91","9,91","28,3223778222","34,3277773256","R$ 9,91 (28,32%)","1,2992208485",5,"23,3305","66,6776221778","R$ 23,33 (66,68%)","R$ 23,33 (66,68%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
caMl66g.QaGyNZp2iwCZfA,novagestao2b@gmail.com,Admin,Mini churrasco,"39,99",1,44,"144,32","33,8664516129","11,701","11,701","29,2598149537","34,3277773256","R$ 11,70 (29,26%)","1,2992208485",5,"26,2895","65,7401850463","R$ 26,29 (65,74%)","R$ 26,29 (65,74%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
u1ffDnQKRc24FVFqJidZqQ,novagestao2b@gmail.com,Admin,Bife de contra filé grill acebolado,"49,99",1,44,"144,32","33,8664516129","14,1505","14,1505","28,3066613323","34,3277773256","R$ 14,15 (28,31%)","1,2992208485",5,"33,34","66,6933386677","R$ 33,34 (66,69%)","R$ 33,34 (66,69%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
gL6oLzy2QROhX6yIQ.6L-w,novagestao2b@gmail.com,Admin,Bife a milanesa,"45,99",1,44,"144,32","33,8664516129","16,0504","16,0504","34,8997608176","34,3277773256","R$ 16,05 (34,90%)","1,2992208485",5,"27,6401","60,1002391824","R$ 27,64 (60,10%)","R$ 27,64 (60,10%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697","10,6974",,,,,,,,,,,,,
Vb8SSFRCT8icc3Tdq6Erug,novagestao2b@gmail.com,Admin,Bife de alcatra à parmegiana,"55,99",1,44,"144,32","33,8664516129","20,0182533333","20,0182533333","35,7532654641","34,3277773256","R$ 20,02 (35,75%)","1,2992208485",5,"33,1722466667","59,2467345359","R$ 33,17 (59,25%)","R$ 33,17 (59,25%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697","10,6974",,,,,,,,,,,,,
c6WXKR1PRACCiozRGhO4Dg,novagestao2b@gmail.com,Admin,Bife de contra filé grill a cavalo,"49,99",1,44,"144,32","33,8664516129","14,653","14,653","29,3118623725","34,3277773256","R$ 14,65 (29,31%)","1,2992208485",5,"32,8375","65,6881376275","R$ 32,84 (65,69%)","R$ 32,84 (65,69%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
fWRIM78aRYu2pMbBAWsAVg,novagestao2b@gmail.com,Admin,Isca de alcatra ao molho madeira,"45,99",1,44,"144,32","33,8664516129","13,39688","13,39688","29,1299847793","34,3277773256","R$ 13,40 (29,13%)","1,2992208485",5,"30,29362","65,8700152207","R$ 30,29 (65,87%)","R$ 30,29 (65,87%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
lKNmoy78RXSCnFvs7Cl25w,novagestao2b@gmail.com,Admin,Strogonoff de carne,"45,99",1,44,"144,32","33,8664516129","13,1749","13,1749","28,6473146336","34,3277773256","R$ 13,17 (28,65%)","1,2992208485",5,"30,5156","66,3526853664","R$ 30,52 (66,35%)","R$ 30,52 (66,35%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
TnGIEpocQ2y-DLyzm3-bgA,novagestao2b@gmail.com,Admin,Filé de frango grelhado,"38,99",1,44,"144,32","33,8664516129","9,893","9,893","25,3731726084","34,3277773256","R$ 9,89 (25,37%)","1,2992208485",5,"27,1475","69,6268273916","R$ 27,15 (69,63%)","R$ 27,15 (69,63%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
a-jXb87mqToaKJq80urAW0g,novagestao2b@gmail.com,Admin,Filé a parmegiana de frango,"45,99",1,44,"144,32","33,8664516129","11,6009","11,6009","25,2248314851","34,3277773256","R$ 11,60 (25,22%)","1,2992208485",5,"32,0896","69,7751685149","R$ 32,09 (69,78%)","R$ 32,09 (69,78%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697","4,6539",,,,,,,,,,,,,
LjPbP6C.TCKkBlvFnUxiRg,novagestao2b@gmail.com,Admin,Filé de frango a milanesa,"39,99",1,44,"144,32","33,8664516129","10,0069","10,0069","25,0235058765","34,3277773256","R$ 10,01 (25,02%)","1,2992208485",5,"27,9836","69,9764941235","R$ 27,98 (69,98%)","R$ 27,98 (69,98%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
waJBpaE4SY-pU.t-a7zrIA,novagestao2b@gmail.com,Admin,Strogonoff de frango,"34,99",1,44,"144,32","33,8664516129","9,8552","9,8552","28,1657616462","34,3277773256","R$ 9,86 (28,17%)","1,2992208485",5,"23,3853","66,8342383538","R$ 23,39 (66,83%)","R$ 23,39 (66,83%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
d7dmD5ZsS7m9nVGFsMKEXQ,novagestao2b@gmail.com,Admin,,,,44,"144,32","33,8664516129",,,,"34,3277773256", (),"1,2992208485",5,,, (),,"636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
84T.VXDVRZKPGqyCrv57VA,novagestao2b@gmail.com,Admin,Super feijoada família,"105,99",1,44,"144,32","33,8664516129","26,1268","26,1268","24,6502500236","34,3277773256","R$ 26,13 (24,65%)","1,2992208485",5,"74,5637","70,3497499764","R$ 74,56 (70,35%)","R$ 74,56 (70,35%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
RNeQCPGYToCFHXgsswymow,novagestao2b@gmail.com,Admin,Feijoada dos Deuses,"59,99",1,44,"144,32","33,8664516129","19,2612","19,2612","32,1073512252","34,3277773256","R$ 19,26 (32,11%)","1,2992208485",5,"37,7293","62,8926487748","R$ 37,73 (62,89%)","R$ 37,73 (62,89%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
PuccIdcOQ4O-d.wDcKxlAw,novagestao2b@gmail.com,Admin,Bobó de camarão,"59,99",1,44,"144,32","33,8664516129","18,543","18,543","30,9101516919","34,3277773256","R$ 18,54 (30,91%)","1,2992208485",5,"38,4475","64,0898483081","R$ 38,45 (64,09%)","R$ 38,45 (64,09%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
x4GD5KZESW-l3Jigyc58sg,novagestao2b@gmail.com,Admin,Alcatra grill a piamontese,"67,99",1,44,"144,32","33,8664516129","16,4488333333","16,4488333333","24,1930185812","34,3277773256","R$ 16,45 (24,19%)","1,2992208485",5,"48,1416666667","70,8069814188","R$ 48,14 (70,81%)","R$ 48,14 (70,81%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
PwJ1tkL9QeO4q45iPI1Oyw,novagestao2b@gmail.com,Admin,Parmegiana de alcatra a piamontese,"72,99",1,44,"144,32","33,8664516129","18,6068333333","18,6068333333","25,4923048819","34,3277773256","R$ 18,61 (25,49%)","1,2992208485",5,"50,7336666667","69,5076951181","R$ 50,73 (69,51%)","R$ 50,73 (69,51%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
Ji5oP0iSTfmJrILD4h-biQ,novagestao2b@gmail.com,Admin,Spaguetti com molho de queijo e camarão,"58,99",,44,"144,32","33,8664516129",,,,"34,3277773256", (),"1,2992208485",5,"56,0405",95,"R$ 56,04 (95,00%)",,"636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
bQBQwodYQoCuCVnSdIWiTg,novagestao2b@gmail.com,Admin,Spaguetti com molho de queijo com grelhado de frango,"44,99",,44,"144,32","33,8664516129",,,,"34,3277773256", (),"1,2992208485",5,"42,7405",95,"R$ 42,74 (95,00%)",,"636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
BB.HbEx5RJKZ-qO5XDWLTw,novagestao2b@gmail.com,Admin,Spaguetti com molho vermelho e o blend do brutinho,"48,99",,44,"144,32","33,8664516129",,,,"34,3277773256", (),"1,2992208485",5,"46,5405",95,"R$ 46,54 (95,00%)",,"636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
YOkTQZO8SXesq4.Erqb5PQ,novagestao2b@gmail.com,Admin,Risoto de costela bovina,"48,99",1,44,"144,32","33,8664516129","18,7848","18,7848","38,3441518677","34,3277773256","R$ 18,78 (38,34%)","1,2992208485",5,"27,7557","56,6558481323","R$ 27,76 (56,66%)","R$ 27,76 (56,66%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
